Date,Temperature,Source,HotSpot,Stress,W_Stress,DHW
1988-03-29,28.3400001525879,OI_SST,0,0,0,0
1988-03-30,28.1999988555908,OI_SST,0,0,0,0
1988-03-31,28.2600002288818,OI_SST,0,0,0,0
1988-04-01,28.2799987792969,OI_SST,0,0,0,0
1988-04-02,27.75,OI_SST,0,0,0,0
1988-04-03,27.8099994659424,OI_SST,0,0,0,0
1988-04-04,28.0499992370605,OI_SST,0,0,0,0
1988-04-05,28.3299999237061,OI_SST,0,0,0,0
1988-04-06,28.2999992370605,OI_SST,0,0,0,0
1988-04-07,28.1599998474121,OI_SST,0,0,0,0
1988-04-08,28.2600002288818,OI_SST,0,0,0,0
1988-04-09,28.3299999237061,OI_SST,0,0,0,0
1988-04-10,27.9899997711182,OI_SST,0,0,0,0
1988-04-11,27.5,OI_SST,0,0,0,0
1988-04-12,27.2099990844727,OI_SST,0,0,0,0
1988-04-13,27.2199993133545,OI_SST,0,0,0,0
1988-04-14,27.2299995422363,OI_SST,0,0,0,0
1988-04-15,27.3899993896484,OI_SST,0,0,0,0
1988-04-16,27.6099987030029,OI_SST,0,0,0,0
1988-04-17,28.6099987030029,OI_SST,0,0,0,0
1988-04-18,28.8699989318848,OI_SST,0,0,0,0
1988-04-19,28.7099990844727,OI_SST,0,0,0,0
1988-04-20,28.4200000762939,OI_SST,0,0,0,0
1988-04-21,28.4499988555908,OI_SST,0,0,0,0
1988-04-22,28.189998626709,OI_SST,0,0,0,0
1988-04-23,28.5799999237061,OI_SST,0,0,0,0
1988-04-24,28.689998626709,OI_SST,0,0,0,0
1988-04-25,28.8099994659424,OI_SST,0,0,0,0
1988-04-26,28.8599987030029,OI_SST,0,0,0,0
1988-04-27,29.0900001525879,OI_SST,0,0,0,0
1988-04-28,29.2899990081787,OI_SST,0.12554727281842304,0,0,0
1988-04-29,29.2099990844727,OI_SST,0.04554734911242164,0,0,0
1988-04-30,28.5299987792969,OI_SST,0,0,0,0
1988-05-01,28.439998626709,OI_SST,0,0,0,0
1988-05-02,28.25,OI_SST,0,0,0,0
1988-05-03,28.1800003051758,OI_SST,0,0,0,0
1988-05-04,28.9799995422363,OI_SST,0,0,0,0
1988-05-05,29.1799983978271,OI_SST,0.01554666246682146,0,0,0
1988-05-06,29.1199989318848,OI_SST,0,0,0,0
1988-05-07,28.9099998474121,OI_SST,0,0,0,0
1988-05-08,28.939998626709,OI_SST,0,0,0,0
1988-05-09,30.1499996185303,OI_SST,0.9855478831700211,0,0,0
1988-05-10,30.5699996948242,OI_SST,1.4055479594639237,1.4055479594639237,0.2007925656377034,0.2007925656377034
1988-05-11,30.4099998474121,OI_SST,1.2455481120518215,1.2455481120518215,0.17793544457883165,0.378728010216535
1988-05-12,29.7299995422363,OI_SST,0.5655478068760225,0,0,0.378728010216535
1988-05-13,29.4799995422363,OI_SST,0.31554780687602246,0,0,0.378728010216535
1988-05-14,29.1399993896484,OI_SST,0,0,0,0.378728010216535
1988-05-15,28.7399997711182,OI_SST,0,0,0,0.378728010216535
1988-05-16,29.3499984741211,OI_SST,0.18554673876082362,0,0,0.378728010216535
1988-05-17,29.7799987792969,OI_SST,0.6155470439366226,0,0,0.378728010216535
1988-05-18,29.6499996185303,OI_SST,0.48554788317002107,0,0,0.378728010216535
1988-05-19,29.189998626709,OI_SST,0.025546891348721346,0,0,0.378728010216535
1988-05-20,29.0900001525879,OI_SST,0,0,0,0.378728010216535
1988-05-21,29.0599994659424,OI_SST,0,0,0,0.378728010216535
1988-05-22,28.689998626709,OI_SST,0,0,0,0.378728010216535
1988-05-23,28.4099998474121,OI_SST,0,0,0,0.378728010216535
1988-05-24,28.2899990081787,OI_SST,0,0,0,0.378728010216535
1988-05-25,28.2600002288818,OI_SST,0,0,0,0.378728010216535
1988-05-26,28.9200000762939,OI_SST,0,0,0,0.378728010216535
1988-05-27,29.0499992370605,OI_SST,0,0,0,0.378728010216535
1988-05-28,28.8799991607666,OI_SST,0,0,0,0.378728010216535
1988-05-29,28.8699989318848,OI_SST,0,0,0,0.378728010216535
1988-05-30,28.7799987792969,OI_SST,0,0,0,0.378728010216535
1988-05-31,28.5999984741211,OI_SST,0,0,0,0.378728010216535
1988-06-01,28.5599994659424,OI_SST,0,0,0,0.378728010216535
1988-06-02,27.9099998474121,OI_SST,0,0,0,0.378728010216535
1988-06-03,28.189998626709,OI_SST,0,0,0,0.378728010216535
1988-06-04,28.8199996948242,OI_SST,0,0,0,0.378728010216535
1988-06-05,28.5599994659424,OI_SST,0,0,0,0.378728010216535
1988-06-06,27.7799987792969,OI_SST,0,0,0,0.378728010216535
1988-06-07,28.0999984741211,OI_SST,0,0,0,0.378728010216535
1988-06-08,28.3999996185303,OI_SST,0,0,0,0.378728010216535
1988-06-09,28.3699989318848,OI_SST,0,0,0,0.378728010216535
1988-06-10,27.8400001525879,OI_SST,0,0,0,0.378728010216535
1988-06-11,27.519998550415,OI_SST,0,0,0,0.378728010216535
1988-06-12,27.5599994659424,OI_SST,0,0,0,0.378728010216535
1988-06-13,27.6099987030029,OI_SST,0,0,0,0.378728010216535
1988-06-14,27.6800003051758,OI_SST,0,0,0,0.378728010216535
1988-06-15,27.6700000762939,OI_SST,0,0,0,0.378728010216535
1988-06-16,27.7099990844727,OI_SST,0,0,0,0.378728010216535
1988-06-17,28.1199989318848,OI_SST,0,0,0,0.378728010216535
1988-06-18,28.0900001525879,OI_SST,0,0,0,0.378728010216535
1988-06-19,27.6700000762939,OI_SST,0,0,0,0.378728010216535
1988-06-20,27.6999988555908,OI_SST,0,0,0,0.378728010216535
1988-06-21,27.7099990844727,OI_SST,0,0,0,0.378728010216535
1988-06-22,27.75,OI_SST,0,0,0,0.378728010216535
1988-06-23,27.7399997711182,OI_SST,0,0,0,0.378728010216535
1988-06-24,27.6599998474121,OI_SST,0,0,0,0.378728010216535
1988-06-25,27.6599998474121,OI_SST,0,0,0,0.378728010216535
1988-06-26,27.5699996948242,OI_SST,0,0,0,0.378728010216535
1988-06-27,27.4899997711182,OI_SST,0,0,0,0.378728010216535
1988-06-28,27.5100002288818,OI_SST,0,0,0,0.378728010216535
1988-06-29,27.5499992370605,OI_SST,0,0,0,0.378728010216535
1988-06-30,27.7099990844727,OI_SST,0,0,0,0.378728010216535
1988-07-01,27.6399993896484,OI_SST,0,0,0,0.378728010216535
1988-07-02,27.439998626709,OI_SST,0,0,0,0.378728010216535
1988-07-03,27.4099998474121,OI_SST,0,0,0,0.378728010216535
1988-07-04,27.5,OI_SST,0,0,0,0.378728010216535
1988-07-05,27.3999996185303,OI_SST,0,0,0,0.378728010216535
1988-07-06,27.1299991607666,OI_SST,0,0,0,0.378728010216535
1988-07-07,27.3699989318848,OI_SST,0,0,0,0.378728010216535
1988-07-08,27.4799995422363,OI_SST,0,0,0,0.378728010216535
1988-07-09,27.2099990844727,OI_SST,0,0,0,0.378728010216535
1988-07-10,27.0599994659424,OI_SST,0,0,0,0.378728010216535
1988-07-11,27.3499984741211,OI_SST,0,0,0,0.378728010216535
1988-07-12,27.2899990081787,OI_SST,0,0,0,0.378728010216535
1988-07-13,27.1999988555908,OI_SST,0,0,0,0.378728010216535
1988-07-14,27.1800003051758,OI_SST,0,0,0,0.378728010216535
1988-07-15,27.6599998474121,OI_SST,0,0,0,0.378728010216535
1988-07-16,27.689998626709,OI_SST,0,0,0,0.378728010216535
1988-07-17,27.689998626709,OI_SST,0,0,0,0.378728010216535
1988-07-18,27.6800003051758,OI_SST,0,0,0,0.378728010216535
1988-07-19,27.689998626709,OI_SST,0,0,0,0.378728010216535
1988-07-20,28.1399993896484,OI_SST,0,0,0,0.378728010216535
1988-07-21,28.25,OI_SST,0,0,0,0.378728010216535
1988-07-22,27.8899993896484,OI_SST,0,0,0,0.378728010216535
1988-07-23,27.3099994659424,OI_SST,0,0,0,0.378728010216535
1988-07-24,26.8699989318848,OI_SST,0,0,0,0.378728010216535
1988-07-25,26.7999992370605,OI_SST,0,0,0,0.378728010216535
1988-07-26,26.769998550415,OI_SST,0,0,0,0.378728010216535
1988-07-27,26.8400001525879,OI_SST,0,0,0,0.378728010216535
1988-07-28,26.9899997711182,OI_SST,0,0,0,0.378728010216535
1988-07-29,27.3599987030029,OI_SST,0,0,0,0.378728010216535
1988-07-30,27.3299999237061,OI_SST,0,0,0,0.378728010216535
1988-07-31,27.4300003051758,OI_SST,0,0,0,0.378728010216535
1988-08-01,27.439998626709,OI_SST,0,0,0,0.378728010216535
1988-08-02,27.4300003051758,OI_SST,0,0,0,0.17793544457883165
1988-08-03,27.3400001525879,OI_SST,0,0,0,0
1988-08-04,27.5799999237061,OI_SST,0,0,0,0
1988-08-05,27.5299987792969,OI_SST,0,0,0,0
1988-08-06,27.5100002288818,OI_SST,0,0,0,0
1988-08-07,27.2899990081787,OI_SST,0,0,0,0
1988-08-08,27.4599990844727,OI_SST,0,0,0,0
1988-08-09,27.4200000762939,OI_SST,0,0,0,0
1988-08-10,27.5,OI_SST,0,0,0,0
1988-08-11,27.7099990844727,OI_SST,0,0,0,0
1988-08-12,27.7799987792969,OI_SST,0,0,0,0
1988-08-13,27.6999988555908,OI_SST,0,0,0,0
1988-08-14,27.689998626709,OI_SST,0,0,0,0
1988-08-15,27.939998626709,OI_SST,0,0,0,0
1988-08-16,28.1800003051758,OI_SST,0,0,0,0
1988-08-17,28.189998626709,OI_SST,0,0,0,0
1988-08-18,28.0900001525879,OI_SST,0,0,0,0
1988-08-19,27.8899993896484,OI_SST,0,0,0,0
1988-08-20,28.2199993133545,OI_SST,0,0,0,0
1988-08-21,28.3199996948242,OI_SST,0,0,0,0
1988-08-22,28.3299999237061,OI_SST,0,0,0,0
1988-08-23,28.2999992370605,OI_SST,0,0,0,0
1988-08-24,28.1399993896484,OI_SST,0,0,0,0
1988-08-25,28.0100002288818,OI_SST,0,0,0,0
1988-08-26,28.0399990081787,OI_SST,0,0,0,0
1988-08-27,27.9300003051758,OI_SST,0,0,0,0
1988-08-28,27.8999996185303,OI_SST,0,0,0,0
1988-08-29,27.5299987792969,OI_SST,0,0,0,0
1988-08-30,26.7299995422363,OI_SST,0,0,0,0
1988-08-31,26.7299995422363,OI_SST,0,0,0,0
1988-09-01,28.25,OI_SST,0,0,0,0
1988-09-02,28.3499984741211,OI_SST,0,0,0,0
1988-09-03,28.3899993896484,OI_SST,0,0,0,0
1988-09-04,28.0499992370605,OI_SST,0,0,0,0
1988-09-05,27.9499988555908,OI_SST,0,0,0,0
1988-09-06,27.9200000762939,OI_SST,0,0,0,0
1988-09-07,28.1199989318848,OI_SST,0,0,0,0
1988-09-08,28.6199989318848,OI_SST,0,0,0,0
1988-09-09,28.6099987030029,OI_SST,0,0,0,0
1988-09-10,28.1199989318848,OI_SST,0,0,0,0
1988-09-11,27.7799987792969,OI_SST,0,0,0,0
1988-09-12,28.019998550415,OI_SST,0,0,0,0
1988-09-13,27.5599994659424,OI_SST,0,0,0,0
1988-09-14,27.2799987792969,OI_SST,0,0,0,0
1988-09-15,27.0299987792969,OI_SST,0,0,0,0
1988-09-16,26.4899997711182,OI_SST,0,0,0,0
1988-09-17,26.5399990081787,OI_SST,0,0,0,0
1988-09-18,26.5399990081787,OI_SST,0,0,0,0
1988-09-19,26.439998626709,OI_SST,0,0,0,0
1988-09-20,26.6399993896484,OI_SST,0,0,0,0
1988-09-21,26.5399990081787,OI_SST,0,0,0,0
1988-09-22,26.5699996948242,OI_SST,0,0,0,0
1988-09-23,26.8499984741211,OI_SST,0,0,0,0
1988-09-24,27.25,OI_SST,0,0,0,0
1988-09-25,27.4099998474121,OI_SST,0,0,0,0
1988-09-26,27.5,OI_SST,0,0,0,0
1988-09-27,27.4200000762939,OI_SST,0,0,0,0
1988-09-28,27.4300003051758,OI_SST,0,0,0,0
1988-09-29,27.4799995422363,OI_SST,0,0,0,0
1988-09-30,27.6599998474121,OI_SST,0,0,0,0
1988-10-01,27.769998550415,OI_SST,0,0,0,0
1988-10-02,27.6800003051758,OI_SST,0,0,0,0
1988-10-03,27.4799995422363,OI_SST,0,0,0,0
1988-10-04,27.4699993133545,OI_SST,0,0,0,0
1988-10-05,27.5999984741211,OI_SST,0,0,0,0
1988-10-06,27.519998550415,OI_SST,0,0,0,0
1988-10-07,27.189998626709,OI_SST,0,0,0,0
1988-10-08,27.2399997711182,OI_SST,0,0,0,0
1988-10-09,27.5399990081787,OI_SST,0,0,0,0
1988-10-10,27.519998550415,OI_SST,0,0,0,0
1988-10-11,27.5499992370605,OI_SST,0,0,0,0
1988-10-12,27.7199993133545,OI_SST,0,0,0,0
1988-10-13,27.6299991607666,OI_SST,0,0,0,0
1988-10-14,27.4699993133545,OI_SST,0,0,0,0
1988-10-15,27.519998550415,OI_SST,0,0,0,0
1988-10-16,27.5,OI_SST,0,0,0,0
1988-10-17,27.6399993896484,OI_SST,0,0,0,0
1988-10-18,27.5499992370605,OI_SST,0,0,0,0
1988-10-19,27.439998626709,OI_SST,0,0,0,0
1988-10-20,27.2600002288818,OI_SST,0,0,0,0
1988-10-21,27.2999992370605,OI_SST,0,0,0,0
1988-10-22,27.519998550415,OI_SST,0,0,0,0
1988-10-23,27.2600002288818,OI_SST,0,0,0,0
1988-10-24,27.2099990844727,OI_SST,0,0,0,0
1988-10-25,26.8299999237061,OI_SST,0,0,0,0
1988-10-26,26.6700000762939,OI_SST,0,0,0,0
1988-10-27,26.5799999237061,OI_SST,0,0,0,0
1988-10-28,26.5599994659424,OI_SST,0,0,0,0
1988-10-29,27.1599998474121,OI_SST,0,0,0,0
1988-10-30,27.2799987792969,OI_SST,0,0,0,0
1988-10-31,27.1999988555908,OI_SST,0,0,0,0
1988-11-01,27.2999992370605,OI_SST,0,0,0,0
1988-11-02,27.1700000762939,OI_SST,0,0,0,0
1988-11-03,27.0900001525879,OI_SST,0,0,0,0
1988-11-04,27.1299991607666,OI_SST,0,0,0,0
1988-11-05,27.1199989318848,OI_SST,0,0,0,0
1988-11-06,27.2899990081787,OI_SST,0,0,0,0
1988-11-07,27.4799995422363,OI_SST,0,0,0,0
1988-11-08,27.5399990081787,OI_SST,0,0,0,0
1988-11-09,27.6099987030029,OI_SST,0,0,0,0
1988-11-10,27.4499988555908,OI_SST,0,0,0,0
1988-11-11,27.5900001525879,OI_SST,0,0,0,0
1988-11-12,27.5599994659424,OI_SST,0,0,0,0
1988-11-13,27.6199989318848,OI_SST,0,0,0,0
1988-11-14,27.5599994659424,OI_SST,0,0,0,0
1988-11-15,26.9599990844727,OI_SST,0,0,0,0
1988-11-16,26.6999988555908,OI_SST,0,0,0,0
1988-11-17,26.2799987792969,OI_SST,0,0,0,0
1988-11-18,26.5699996948242,OI_SST,0,0,0,0
1988-11-19,26.9200000762939,OI_SST,0,0,0,0
1988-11-20,26.9799995422363,OI_SST,0,0,0,0
1988-11-21,26.8599987030029,OI_SST,0,0,0,0
1988-11-22,26.9899997711182,OI_SST,0,0,0,0
1988-11-23,27.3400001525879,OI_SST,0,0,0,0
1988-11-24,27.2899990081787,OI_SST,0,0,0,0
1988-11-25,27.6499996185303,OI_SST,0,0,0,0
1988-11-26,27.7999992370605,OI_SST,0,0,0,0
1988-11-27,27.6999988555908,OI_SST,0,0,0,0
1988-11-28,27,OI_SST,0,0,0,0
1988-11-29,26.6599998474121,OI_SST,0,0,0,0
1988-11-30,26.7199993133545,OI_SST,0,0,0,0
1988-12-01,27.0299987792969,OI_SST,0,0,0,0
1988-12-02,26.8799991607666,OI_SST,0,0,0,0
1988-12-03,26.8199996948242,OI_SST,0,0,0,0
1988-12-04,26.7799987792969,OI_SST,0,0,0,0
1988-12-05,26.8099994659424,OI_SST,0,0,0,0
1988-12-06,26.8599987030029,OI_SST,0,0,0,0
1988-12-07,26.6800003051758,OI_SST,0,0,0,0
1988-12-08,27.1399993896484,OI_SST,0,0,0,0
1988-12-09,27.2899990081787,OI_SST,0,0,0,0
1988-12-10,26.9899997711182,OI_SST,0,0,0,0
1988-12-11,27.1700000762939,OI_SST,0,0,0,0
1988-12-12,27.3599987030029,OI_SST,0,0,0,0
1988-12-13,27.9300003051758,OI_SST,0,0,0,0
1988-12-14,28.8400001525879,OI_SST,0,0,0,0
1988-12-15,28.9899997711182,OI_SST,0,0,0,0
1988-12-16,28.6199989318848,OI_SST,0,0,0,0
1988-12-17,28.5999984741211,OI_SST,0,0,0,0
1988-12-18,28.6499996185303,OI_SST,0,0,0,0
1988-12-19,28.1700000762939,OI_SST,0,0,0,0
1988-12-20,28.0699996948242,OI_SST,0,0,0,0
1988-12-21,27.769998550415,OI_SST,0,0,0,0
1988-12-22,27.6099987030029,OI_SST,0,0,0,0
1988-12-23,27.8799991607666,OI_SST,0,0,0,0
1988-12-24,28.0599994659424,OI_SST,0,0,0,0
1988-12-25,28.5499992370605,OI_SST,0,0,0,0
1988-12-26,28.7299995422363,OI_SST,0,0,0,0
1988-12-27,28.1599998474121,OI_SST,0,0,0,0
1988-12-28,28.0100002288818,OI_SST,0,0,0,0
1988-12-29,28.1599998474121,OI_SST,0,0,0,0
1988-12-30,27.8499984741211,OI_SST,0,0,0,0
1988-12-31,27.8999996185303,OI_SST,0,0,0,0
1989-01-01,27.9699993133545,OI_SST,0,0,0,0
1989-01-02,28.0499992370605,OI_SST,0,0,0,0
1989-01-03,28.2199993133545,OI_SST,0,0,0,0
1989-01-04,28.7799987792969,OI_SST,0,0,0,0
1989-01-05,29.0799999237061,OI_SST,0,0,0,0
1989-01-06,28.1800003051758,OI_SST,0,0,0,0
1989-01-07,28.1800003051758,OI_SST,0,0,0,0
1989-01-08,28.269998550415,OI_SST,0,0,0,0
1989-01-09,28.3799991607666,OI_SST,0,0,0,0
1989-01-10,28.4200000762939,OI_SST,0,0,0,0
1989-01-11,28.5100002288818,OI_SST,0,0,0,0
1989-01-12,28.4499988555908,OI_SST,0,0,0,0
1989-01-13,28.6199989318848,OI_SST,0,0,0,0
1989-01-14,29.0599994659424,OI_SST,0,0,0,0
1989-01-15,28.939998626709,OI_SST,0,0,0,0
1989-01-16,29.0799999237061,OI_SST,0,0,0,0
1989-01-17,29.0499992370605,OI_SST,0,0,0,0
1989-01-18,28.5799999237061,OI_SST,0,0,0,0
1989-01-19,28.7099990844727,OI_SST,0,0,0,0
1989-01-20,28.7600002288818,OI_SST,0,0,0,0
1989-01-21,28.7799987792969,OI_SST,0,0,0,0
1989-01-22,28.5499992370605,OI_SST,0,0,0,0
1989-01-23,28.7099990844727,OI_SST,0,0,0,0
1989-01-24,29.3199996948242,OI_SST,0.15554795946392375,0,0,0
1989-01-25,29.4200000762939,OI_SST,0.2555483409336219,0,0,0
1989-01-26,28.9300003051758,OI_SST,0,0,0,0
1989-01-27,28.7999992370605,OI_SST,0,0,0,0
1989-01-28,28.8799991607666,OI_SST,0,0,0,0
1989-01-29,28.7899990081787,OI_SST,0,0,0,0
1989-01-30,28.8199996948242,OI_SST,0,0,0,0
1989-01-31,28.8499984741211,OI_SST,0,0,0,0
1989-02-01,28.5399990081787,OI_SST,0,0,0,0
1989-02-02,28.5699996948242,OI_SST,0,0,0,0
1989-02-03,28.5900001525879,OI_SST,0,0,0,0
1989-02-04,28.4899997711182,OI_SST,0,0,0,0
1989-02-05,28.7299995422363,OI_SST,0,0,0,0
1989-02-06,28.8999996185303,OI_SST,0,0,0,0
1989-02-07,28.6700000762939,OI_SST,0,0,0,0
1989-02-08,28.7399997711182,OI_SST,0,0,0,0
1989-02-09,28.689998626709,OI_SST,0,0,0,0
1989-02-10,28.25,OI_SST,0,0,0,0
1989-02-11,28.3799991607666,OI_SST,0,0,0,0
1989-02-12,28.25,OI_SST,0,0,0,0
1989-02-13,27.7899990081787,OI_SST,0,0,0,0
1989-02-14,27.7399997711182,OI_SST,0,0,0,0
1989-02-15,27.8699989318848,OI_SST,0,0,0,0
1989-02-16,27.6499996185303,OI_SST,0,0,0,0
1989-02-17,27.5100002288818,OI_SST,0,0,0,0
1989-02-18,27.5499992370605,OI_SST,0,0,0,0
1989-02-19,27.6499996185303,OI_SST,0,0,0,0
1989-02-20,27.5999984741211,OI_SST,0,0,0,0
1989-02-21,27.6099987030029,OI_SST,0,0,0,0
1989-02-22,27.7999992370605,OI_SST,0,0,0,0
1989-02-23,28.189998626709,OI_SST,0,0,0,0
1989-02-24,28.4899997711182,OI_SST,0,0,0,0
1989-02-25,28.4200000762939,OI_SST,0,0,0,0
1989-02-26,28.3599987030029,OI_SST,0,0,0,0
1989-02-27,28.1700000762939,OI_SST,0,0,0,0
1989-02-28,27.8499984741211,OI_SST,0,0,0,0
1989-03-01,27.9599990844727,OI_SST,0,0,0,0
1989-03-02,27.8999996185303,OI_SST,0,0,0,0
1989-03-03,28.4099998474121,OI_SST,0,0,0,0
1989-03-04,28.7099990844727,OI_SST,0,0,0,0
1989-03-05,29.0900001525879,OI_SST,0,0,0,0
1989-03-06,28.9599990844727,OI_SST,0,0,0,0
1989-03-07,29.0799999237061,OI_SST,0,0,0,0
1989-03-08,29.1199989318848,OI_SST,0,0,0,0
1989-03-09,28.6399993896484,OI_SST,0,0,0,0
1989-03-10,28.5,OI_SST,0,0,0,0
1989-03-11,28.6499996185303,OI_SST,0,0,0,0
1989-03-12,28.3899993896484,OI_SST,0,0,0,0
1989-03-13,27.7299995422363,OI_SST,0,0,0,0
1989-03-14,28.2099990844727,OI_SST,0,0,0,0
1989-03-15,28.6099987030029,OI_SST,0,0,0,0
1989-03-16,28.8099994659424,OI_SST,0,0,0,0
1989-03-17,28.8199996948242,OI_SST,0,0,0,0
1989-03-18,28.5100002288818,OI_SST,0,0,0,0
1989-03-19,28.3799991607666,OI_SST,0,0,0,0
1989-03-20,28.0100002288818,OI_SST,0,0,0,0
1989-03-21,27.6999988555908,OI_SST,0,0,0,0
1989-03-22,28.0299987792969,OI_SST,0,0,0,0
1989-03-23,28.4899997711182,OI_SST,0,0,0,0
1989-03-24,28.6299991607666,OI_SST,0,0,0,0
1989-03-25,28.9200000762939,OI_SST,0,0,0,0
1989-03-26,28.7299995422363,OI_SST,0,0,0,0
1989-03-27,28.4599990844727,OI_SST,0,0,0,0
1989-03-28,28.2999992370605,OI_SST,0,0,0,0
1989-03-29,27.8099994659424,OI_SST,0,0,0,0
1989-03-30,27.6999988555908,OI_SST,0,0,0,0
1989-03-31,27.8599987030029,OI_SST,0,0,0,0
1989-04-01,28.2999992370605,OI_SST,0,0,0,0
1989-04-02,28.6099987030029,OI_SST,0,0,0,0
1989-04-03,28.9200000762939,OI_SST,0,0,0,0
1989-04-04,29.2399997711182,OI_SST,0.07554803575792235,0,0,0
1989-04-05,28.8999996185303,OI_SST,0,0,0,0
1989-04-06,28.8199996948242,OI_SST,0,0,0,0
1989-04-07,28.7199993133545,OI_SST,0,0,0,0
1989-04-08,28.75,OI_SST,0,0,0,0
1989-04-09,29.1199989318848,OI_SST,0,0,0,0
1989-04-10,29.2999992370605,OI_SST,0.13554750170022345,0,0,0
1989-04-11,29.5699996948242,OI_SST,0.40554795946392375,0,0,0
1989-04-12,29.2299995422363,OI_SST,0.06554780687602246,0,0,0
1989-04-13,29.2999992370605,OI_SST,0.13554750170022345,0,0,0
1989-04-14,29.4200000762939,OI_SST,0.2555483409336219,0,0,0
1989-04-15,29.4599990844727,OI_SST,0.29554734911242164,0,0,0
1989-04-16,29.9299983978271,OI_SST,0.7655466624668215,0,0,0
1989-04-17,29.6999988555908,OI_SST,0.5355471202305218,0,0,0
1989-04-18,29.2099990844727,OI_SST,0.04554734911242164,0,0,0
1989-04-19,29.0999984741211,OI_SST,0,0,0,0
1989-04-20,28.9599990844727,OI_SST,0,0,0,0
1989-04-21,28.5100002288818,OI_SST,0,0,0,0
1989-04-22,28.5100002288818,OI_SST,0,0,0,0
1989-04-23,29.5299987792969,OI_SST,0.36554704393662263,0,0,0
1989-04-24,29.6599998474121,OI_SST,0.4955481120518215,0,0,0
1989-04-25,29.439998626709,OI_SST,0.27554689134872135,0,0,0
1989-04-26,29.4299983978271,OI_SST,0.26554666246682146,0,0,0
1989-04-27,29.0100002288818,OI_SST,0,0,0,0
1989-04-28,29.019998550415,OI_SST,0,0,0,0
1989-04-29,29.0299987792969,OI_SST,0,0,0,0
1989-04-30,28.6599998474121,OI_SST,0,0,0,0
1989-05-01,28.5299987792969,OI_SST,0,0,0,0
1989-05-02,29.0100002288818,OI_SST,0,0,0,0
1989-05-03,29.0799999237061,OI_SST,0,0,0,0
1989-05-04,29.0399990081787,OI_SST,0,0,0,0
1989-05-05,29.0100002288818,OI_SST,0,0,0,0
1989-05-06,28.8699989318848,OI_SST,0,0,0,0
1989-05-07,28.8199996948242,OI_SST,0,0,0,0
1989-05-08,28.6499996185303,OI_SST,0,0,0,0
1989-05-09,28.1299991607666,OI_SST,0,0,0,0
1989-05-10,27.9699993133545,OI_SST,0,0,0,0
1989-05-11,27.9099998474121,OI_SST,0,0,0,0
1989-05-12,28.0799999237061,OI_SST,0,0,0,0
1989-05-13,28.1199989318848,OI_SST,0,0,0,0
1989-05-14,28.9599990844727,OI_SST,0,0,0,0
1989-05-15,29.1299991607666,OI_SST,0,0,0,0
1989-05-16,29.1199989318848,OI_SST,0,0,0,0
1989-05-17,29.0100002288818,OI_SST,0,0,0,0
1989-05-18,27.939998626709,OI_SST,0,0,0,0
1989-05-19,27.769998550415,OI_SST,0,0,0,0
1989-05-20,27.8999996185303,OI_SST,0,0,0,0
1989-05-21,27.8699989318848,OI_SST,0,0,0,0
1989-05-22,27.8400001525879,OI_SST,0,0,0,0
1989-05-23,27.9499988555908,OI_SST,0,0,0,0
1989-05-24,27.6099987030029,OI_SST,0,0,0,0
1989-05-25,27.4699993133545,OI_SST,0,0,0,0
1989-05-26,27.4499988555908,OI_SST,0,0,0,0
1989-05-27,27.4899997711182,OI_SST,0,0,0,0
1989-05-28,27.7600002288818,OI_SST,0,0,0,0
1989-05-29,27.7600002288818,OI_SST,0,0,0,0
1989-05-30,27.9300003051758,OI_SST,0,0,0,0
1989-05-31,28.269998550415,OI_SST,0,0,0,0
1989-06-01,28.3499984741211,OI_SST,0,0,0,0
1989-06-02,28.4699993133545,OI_SST,0,0,0,0
1989-06-03,28.9499988555908,OI_SST,0,0,0,0
1989-06-04,28.9899997711182,OI_SST,0,0,0,0
1989-06-05,28.9699993133545,OI_SST,0,0,0,0
1989-06-06,28.3400001525879,OI_SST,0,0,0,0
1989-06-07,27.8099994659424,OI_SST,0,0,0,0
1989-06-08,27.8099994659424,OI_SST,0,0,0,0
1989-06-09,28.0900001525879,OI_SST,0,0,0,0
1989-06-10,28.269998550415,OI_SST,0,0,0,0
1989-06-11,28.4099998474121,OI_SST,0,0,0,0
1989-06-12,28.7799987792969,OI_SST,0,0,0,0
1989-06-13,28.9499988555908,OI_SST,0,0,0,0
1989-06-14,28.7999992370605,OI_SST,0,0,0,0
1989-06-15,28.5900001525879,OI_SST,0,0,0,0
1989-06-16,28.689998626709,OI_SST,0,0,0,0
1989-06-17,28.7299995422363,OI_SST,0,0,0,0
1989-06-18,28.6599998474121,OI_SST,0,0,0,0
1989-06-19,29.0999984741211,OI_SST,0,0,0,0
1989-06-20,29.3599987030029,OI_SST,0.19554696764262403,0,0,0
1989-06-21,29.3999996185303,OI_SST,0.23554788317002107,0,0,0
1989-06-22,29.4099998474121,OI_SST,0.24554811205182148,0,0,0
1989-06-23,29.0299987792969,OI_SST,0,0,0,0
1989-06-24,28.1199989318848,OI_SST,0,0,0,0
1989-06-25,27.7799987792969,OI_SST,0,0,0,0
1989-06-26,27.8799991607666,OI_SST,0,0,0,0
1989-06-27,28.0100002288818,OI_SST,0,0,0,0
1989-06-28,28.0699996948242,OI_SST,0,0,0,0
1989-06-29,28.1700000762939,OI_SST,0,0,0,0
1989-06-30,28.189998626709,OI_SST,0,0,0,0
